,title,uri,album_date,imdb_id,original_title,overview,release_date,original_language,runtime,popularity		
156,The Jungle Book,spotify:album:3aE3jpLLfDpmAb0mhxB5tm,2016,tt3040964,The Jungle Book,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",2016,en,106.0,17.432758		
157,Raanjhanaa,spotify:album:24C47633GRlozws7WBth7t,2013,tt2359810,à¤°à¤¾à¤¨à¥à¤à¤¾à¤¨à¤¾,A small-town boy needs to break through the class divide to gain acceptance from his childhood sweetheart who is in love with big city ideals.,2013,hi,140.0,1.856101		
158,Cloud Atlas,spotify:album:6S1Asg9LqgrbnJdD8RaIpf,2012,tt1371111,Cloud Atlas,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",2012,en,172.0,13.494246		
159,Ex Machina,spotify:album:73JQnkZK21PuqE4qF3TLJE,2015,tt0470752,Ex Machina,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",2015,en,108.0,14.14078		
160,Thor: The Dark World,spotify:album:2dTEXpN7fg9cJPKCCyDJ1y,2013,tt1981115,Thor: The Dark World,"Thor fights to restore order across the cosmosâ€¦ but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",2013,en,112.0,34.905447		
161,The Duchess,spotify:album:6nOhQTzY8IZPRcYpkfZOsl,2008,tt0864761,The Duchess,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",2008,en,110.0,9.835473		
162,Footloose,spotify:album:3Tx8adY1323eMrMuvPILpl,1984,tt0087277,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock.",1984,en,107.0,10.403992		
163,Frida,spotify:album:1VU7NezUvswRnFjNM0M5li,2002,tt0120679,Frida,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary",2002,en,123.0,11.283472		
164,Sucker Punch,spotify:album:4tZDwN2NOtYDJn89BykDWs,2011,tt0978764,Sucker Punch,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",2011,en,110.0,13.779527		
165,Shor in the City,spotify:album:2HZl13JCi3PIaqVlIkp4q6,2011,tt1916728,Shor in the City,Various residents and career-criminals face challenges in crime-laden Mumbai.,2011,hi,107.0,0.661642		
166,Sherlock Holmes,spotify:album:4eouZPpapIAd6TvYkUTGDq,2009,tt0988045,Sherlock Holmes,"Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.",2009,en,128.0,15.68604		
167,Rocky IV,spotify:album:4vIepEwe574y5L4UCJZGo4,1985,tt0089927,Rocky IV,"Rocky must come out of retirement to battle a gargantuan Soviet fighter named Drago, who brutally punished Rocky's friend and former rival, Apollo Creed. Seeking revenge in the name of his fallen comrade and his country, Rocky agrees to fight Drago in Moscow on Christmas, and the bout changes both fighters -- and the world.",1985,en,91.0,10.25721		
168,3 Idiots,spotify:album:6JzPRHDXP5soq9zjamRB3f,2009,tt1187043,3 Idiots,"In the tradition of â€œFerris Buellerâ€™s Day Offâ€ comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside downâ€”along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the schoolâ€™s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",2009,hi,170.0,7.675621		
169,Pan's Labyrinth,spotify:album:5b5tWFo32wYBLMweeiL8vE,2006,tt0457430,El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",2006,es,118.0,26.817754		
170,Song of the Sea,spotify:album:08mwGyGDeg0Bzq0T2Y8XVJ,2014,tt1865505,Song of the Sea,"The story of the last Seal Childâ€™s journey home. After their motherâ€™s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his motherâ€™s folktales. But this is no bedtime story	 these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",2014,en,93.0,6.967358	
171,Spider-Man,spotify:album:4B4Ii8d9SyuIiPDrmhcGGw,2002,tt0145487,Spider-Man,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.",2002,en,121.0,29.413341		
172,Fast Five,spotify:album:4m2xhUYfu1TIPoSDpQAOp8,2011,tt1596343,Fast Five,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",2011,en,130.0,1.420361		
173,Wolf Children,spotify:album:3vZyva1XWxRbf0wq4MsU8q,2012,tt2140203,ãŠãŠã‹ã¿ã“ã©ã‚‚ã®é›¨ã¨é›ª,"Hana, a nineteen-year-old college student, falls in love with a man only for him to reveal his secret	 he is a Wolf Man. Eventually the couple bear two children together	 a son and daughter they name Ame and Yuki who both inherit the ability to transform into wolves from their father. When the man Hana fell in love with suddenly dies, she makes the decision to move to a rural town isolated from society to continue raising the children in protection.",2012,ja,117.0,10.249498
174,Romeo Must Die,spotify:album:5PdccyECX3DIvmmdQY7FKT,2000,tt0165929,Romeo Must Die,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang SIng and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead â€¦ or worse!",2000,en,115.0,8.369176		
175,Shin Godzilla,spotify:album:1zL9YEXPZXUPNiTXHqN4Fq,2016,tt4262980,ã‚·ãƒ³ãƒ»ã‚´ã‚¸ãƒ©,"From the mind behind Evangelion comes a hit larger than life.  When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",2016,ja,120.0,9.285519		
176,Iron Man 3,spotify:album:7x6etI9jQ2ePxZUOQaPrbi,2013,tt1300854,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",2013,en,130.0,23.721243		
177,Little Miss Sunshine,spotify:album:0HYwlr4Y6ZSIV4gvHw4xX8,2006,tt0449059,Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",2006,en,102.0,5.320117		
178,San Andreas,spotify:album:2dI9CqM7hsrg2g8HbrnAES,2015,tt2126355,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",2015,en,114.0,20.547925		
179,Moneyball,spotify:album:3l4qPqECm6fywG03Rwke6r,2011,tt1210166,Moneyball,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",2011,en,133.0,15.785663		
180,Alvin and the Chipmunks: The Squeakquel,spotify:album:2f94UiknIeXlTlTZ9BF0kS,2009,tt1231580,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",2009,en,88.0,9.909961		
181,Dunkirk,spotify:album:1KpQPJOBWeL8kmnwCzYcg8,2017,tt5013056,Dunkirk,"The miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbor of Dunkirk, France, between May 26th and June 4th 1940, during the Battle of France in World War II.",2017,en,107.0,30.938854		
182,Rustom,spotify:album:1TK8mLZQbWPe4sRmkcWrIu,2016,tt5165344,à¤°à¥à¤¸à¥à¤¤à¤®,"Rustom Pavri, an honourable officer of the Indian Navy shoots his friend Vikram  to death after discovering that his wife Cynthia had an affair with the rich businessman. The Commander surrenders himself to the Police immediately and admits to have killed Vikram but pleads 'not guilty' in court. Is he convicted or acquitted?",2016,hi,150.0,7.333139		
183,Strange Magic,spotify:album:7v9wpgEnpEzEKf9eD2HhTI,2015,tt4191054,Strange Magic,"A love potion works its devious charms on fairies, elves and the swamp-dwelling Bog King as they all try to possess the potion for themselves.",2015,en,99.0,10.192407		
184,Romeo & Juliet,spotify:album:2QENswe8i7Uaqgn9zbRKz3,2013,tt1645131,Romeo & Juliet,"In Verona, bad blood between the Montague and Capulet families leads to much bitterness. Despite the hostility, Romeo Montague manages an invitation to a masked ball at the estate of the Capulets and meets Juliet, their daughter. The two are instantly smitten but dismayed to learn that their families are enemies. Romeo and Juliet figure out a way to pursue their romance, but Romeo is banished for his part in the slaying of Juliet's cousin, Tybalt.",2013,en,118.0,4.494988		
185,Hacksaw Ridge,spotify:album:7jHwf1s7rFKZern6oM1tXo,2016,tt2119532,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",2016,en,140.0,21.037699		
186,Prince Avalanche,spotify:album:6s5XrCUL5rv4Weci7HpiTE,2013,tt2195548,Prince Avalanche,Two highway road workers spend the summer of 1988 away from their city lives. The isolated landscape becomes a place of misadventure as the men find themselves at odds with each other and the women they left behind.,2013,en,94.0,6.57698		
187,Justice League,spotify:album:3aQNN5zuOmA20K0CNlI1O7,2017,tt0974015,Justice League,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry, and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",2017,en,0.0,25.944629		
188,Arrival,spotify:album:3GDfBsNm22NeGSP2vQDWnO,2016,tt2543164,Arrival,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",2016,en,113.0,30.83786		
189,The Day After Tomorrow,spotify:album:6n3lkcNDBGpEm8rucmbFbm,2004,tt0319262,The Day After Tomorrow,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",2004,en,124.0,15.049695		
190,Carol,spotify:album:4V5NGY2W2YFPraym1XI3Up,2015,tt2402927,Carol,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",2015,en,118.0,8.364201		
191,The Notebook,spotify:album:1jxQ99vwL9ca4wEVJMjSY7,2004,tt0332280,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",2004,en,123.0,15.239013		
192,Ender's Game,spotify:album:1Gg3Ri53uoV4dA3mJjvYFg,2013,tt1731141,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",2013,en,114.0,12.500305		
193,Inherent Vice,spotify:album:3LIMxY8oQG9c70DWKe0iHN,2014,tt1791528,Inherent Vice,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",2014,en,148.0,13.52638		
194,Mission: Impossible III,spotify:album:1FuLQGtfibFyfzSDDiEUhK,2006,tt0317919,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",2006,en,126.0,15.687983		
195,Sicario,spotify:album:04FRFSqcTfN9zfmFfzhbHn,2015,tt3397884,Sicario,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",2015,en,121.0,19.511221		
196,Dear Zindagi,spotify:album:29njH6pDF6JE65D2VJbAxW,2016,tt5946128,Dear Zindagi,An unconventional thinker (Shah Rukh Khan) helps a budding cinematographer (Alia Bhatt) gain a new perspective on life.,2016,hi,149.0,3.699552		
197,Bhaag Milkha Bhaag,spotify:album:3m5FIubiCHr9mH3BU7ngY4,2013,tt2356180,Bhaag Milkha Bhaag,"The true story of the ""Flying Sikh"" world champion runner and Olympian Milkha Singh who overcame the massacre of his family, civil war during the India-Pakistan partition, and homelessness to become one of India's most iconic athletes.",2013,hi,186.0,4.342418		
198,Blood Diamond,spotify:album:2YwDj8TchnUvnxekoIcQ0X,2006,tt0450259,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",2006,en,143.0,12.477872		
199,Our Idiot Brother,spotify:album:2zzis85l9bKu77F69OgvB5,2011,tt1637706,Our Idiot Brother,"Everybody has the sibling who is always just a little bit behind the curve when it comes to getting his life together. For sisters Liz, Miranda and Natalie, that person is their perennially upbeat brother Ned, an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less-than-optimum strategy for a tidy, trouble-free existence. Ned may be utterly lacking in common sense, but he is their brother and so, after his girlfriend dumps him and boots him off the farm, his sisters once again come to his rescue. As Liz, Miranda and Natalie each take a turn at housing Ned, their brother's unfailing commitment to honesty creates more than a few messes in their comfortable routines. But as each of their lives begins to unravel, Ned's family comes to realize that maybe, in believing and trusting the people around him, Ned isn't such an idiot after all.",2011,en,90.0,5.918193		
200,Dangal,spotify:album:3xK8rPlzF8LDHIIVYsDJUD,2016,tt5074352,à¤¦à¤‚à¤—à¤²,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",2016,hi,161.0,8.792104		
201,Kingdom of Heaven,spotify:album:3ma0m844SCFpeSFTv7uaKR,2005,tt0320661,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",2005,en,144.0,16.296471		
202,The Goonies,spotify:album:6zS7xswcMZXYhMmlPOUjob,1985,tt0089218,The Goonies,"A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",1985,en,114.0,14.280703		
203,The Victors,spotify:album:37qzw0lNg3SP6vwwGCHEnr,1963,tt0057652,The Victors,"Intercutting dramatic vignettes with newsreel footage, the story follows the characters from an infantry squad as they make their way from Sicily to Germany during the end of World War II.",1963,en,175.0,1.047518		
204,The Little Prince,spotify:album:77beXvHr5Kv4quZN2CupvP,2015,tt1754656,The Little Prince,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",2015,en,92.0,11.376954		
205,The Chronicles of Narnia: The Voyage of the Dawn Treader,spotify:album:0L2WN9LAyXX4ESG8BcDmPc,2010,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",2010,en,113.0,12.383398		
206,Thor: Ragnarok,spotify:album:4gecrZPdDxMlVxBtpobpxr,2017,tt3501632,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his homeworld and the end of Asgardian civilization, at the hands of an all-powerful new threat, the ruthless Hela.",2017,en,0.0,57.283628		
207,Vaaranam Aayiram,spotify:album:58rfEEYCmEImlPaaqQddVF,2008,tt1180583,Vaaranam Aayiram,"Surya is away at war as his father, Krisnan dies of lung cancer. As Surya sits on a plane in combat gear heading into battle, he reminisces about his father's influence in his life. The film opens with the father Krishnan's romance with Malini, which in turn is contrasted with the son's aggressive courting of an engineering student Meghana from a train ride in Tamil Nadu to her graduate studies in Berkeley. The romance is swiftly followed by an extended period of professional and personal uncertainty, in which the son turns back to father figures to help him get back on his feet and seek out his true calling. Well made, though overlong film, reportedly autobiographical about the director's own relationship with his father.",2008,ta,169.0,0.505589		
208,Raiders of the Lost Ark,spotify:album:6c37nZLIRbHWwBIIv6QI1p,1981,tt0082971,Raiders of the Lost Ark,"When Dr. Indiana Jones â€“ the tweed-suited professor who just happens to be a celebrated archaeologist â€“ is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",1981,en,115.0,19.901576		
209,Toy Story 3,spotify:album:3y8MjpBVOSPzJLdgUGNIZQ,2010,tt0435761,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",2010,en,103.0,16.96647		
210,Saawariya,spotify:album:4E6rpd9IcOfe6X8mErzVxf,2007,tt0758053,Saawariya,"Orphaned and homeless Ranbir Raj re-locates to a small town and orders a glass of milk in the RK Bar. He befriends a prostitute by the name of Gulabji, who invites him to spend the night with her, and when he refuses, she re-directs him to Lillian who rents out rooms. Ranbir meets with Lillian, who has been living alone for 37 years after her son, Vincent, left to join the army and did not return.",2007,hi,142.0,1.859399		
211,Jannat,spotify:album:153Qw0xXJqhEFxvm9M9rE8,2008,tt1216300,Jannat,"Jannat is the story of a man caught in a quagmire of crime and consumerism as he struggles to find heaven on earth. Arjun is a reckless young man with an obsession for making money at card games. A chance meeting with a girl in a mall, Zoya gives him the reasons he was looking for to move out of his ordinary life. He steps up from playing small-time card games to becoming a bookie.",2008,en,0.0,0.361991		
212,The Good Dinosaur,spotify:album:2N6behUxuH2T3YUBoAjJkM,2015,tt1979388,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,2015,en,93.0,12.319595		
213,Oldboy,spotify:album:31t5VHeKkbI40EJskmTGGV,2013,tt1321511,Oldboy,An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.,2013,en,104.0,7.882353		
214,Indiana Jones and the Kingdom of the Crystal Skull,spotify:album:0oLE7gLc5TVEsJzuY6Dxf5,2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets â€“ led by sword-wielding Irina Spalko â€“ are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend â€“ and Indy's colleague â€“ Professor Oxley has been captured for his knowledge of the skull's whereabouts.",2008,en,122.0,12.577266		
215,Leap Year,spotify:album:0LyzNAE15Wa1bYbvg10gFh,2010,tt1216492,Leap Year,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.",2010,en,100.0,7.432311		
217,Crimson Peak,spotify:album:1h4VIVpLvycmVgk021TBpM,2015,tt2554274,Crimson Peak,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleedsâ€¦ and remembers.",2015,en,119.0,13.492684		
218,Gravity,spotify:album:74wV2lmFaeLdSny2CU7EQw,2013,tt1454468,Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",2013,en,91.0,18.50194		
219,Fight Club,spotify:album:7BNrUfFSDHEbj1hi12yjdj,1999,tt0137523,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",1999,en,139.0,63.869599		
220,The Angry Birds Movie,spotify:album:4Sp6HR4bYIsiOBO9pPaZv8,2016,tt1985949,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, itâ€™s up to these unlikely outcasts to figure out what the pigs are up to.",2016,en,97.0,11.171927		
221,The Man with the Iron Fists,spotify:album:6GkCNL04b2s4FVz17bONur,2012,tt1258972,The Man with the Iron Fists,"In feudal China, a blacksmith who makes weapons for a small village is put in the position where he must defend himself and his fellow villagers.",2012,en,96.0,8.310945		
222,School Daze,spotify:album:4J3xFfnjMRpHtyf5PjILtT,1988,tt0096054,School Daze,In the South of the United States are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent.,1988,en,121.0,6.25967		
223,The Secret Garden,spotify:album:2axiSa5DMXwN5woIV4YKNn,1993,tt0108071,The Secret Garden,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and neglected. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",1993,en,102.0,6.499523		
224,Rudy,spotify:album:4gfQXwBWd8OqMzc1HfBLhT,1993,tt0108002,Rudy,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",1993,en,114.0,5.914833		
225,Avengers: Age of Ultron,spotify:album:0xJzVmrwTmCvzaXWzE7jbP,2015,tt2395427,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earthâ€™s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",2015,en,141.0,37.37942		
226,Safe Haven,spotify:album:6p7BYuiDnvViobTe62L3bC,2013,tt1702439,Safe Haven,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",2013,en,115.0,7.598422		
227,Swiss Army Man,spotify:album:0N7JnJmKC0K8CIDdZSC3w3,2016,tt4034354,Swiss Army Man,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new â€œfriendâ€ and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",2016,en,97.0,9.196678		
228,Angels & Demons,spotify:album:54bvfCjhLWtn4pNFIUK7kG,2009,tt0808151,Angels & Demons,"Harvard symbologist Robert Langdon investigates a mysterious symbol seared into the chest of a murdered physicist. He discovers evidence of the unimaginable, the rebirth of an ancient secret brotherhood known as the Illuminati, the most powerful underground organization ever to walk the earth.",2009,en,138.0,22.211558		
229,Independence Day: Resurgence,spotify:album:1iBtb33FA1k2wYLoPDisrs,2016,tt1628841,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliensâ€™ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",2016,en,120.0,16.993841		
230,Kung Fury,spotify:album:7CpMmkbbeGx8TIYdgCSRJ2,2015,tt3472226,Kung Fury,"During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung FÃ¼hrer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.",2015,en,31.0,7.741143		
231,Atomic Blonde,spotify:album:55bMp8gRTHGdosVQ1aR02i,2017,tt2406566,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,2017,en,115.0,14.455104		
232,Marie Antoinette,spotify:album:0C8pr3dnMPistlH58MkMc4,2006,tt0422720,Marie Antoinette,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",2006,en,123.0,8.852557		
233,The Green Mile,spotify:album:6Rppm3cesOg9mL5oaIeLCc,1999,tt0120689,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cellblock's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",1999,en,189.0,19.96678		
234,Anna Karenina,spotify:album:3Cfjb8PWFgaQsqzM2MFvB5,2012,tt1781769,Anna Karenina,"Trapped in a loveless marriage, aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.",2012,en,130.0,8.543311		
235,Kubo and the Two Strings,spotify:album:7dOhWd2mzAxFogccMQWAg0,2016,tt4302938,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",2016,en,102.0,12.321832		
236,Beetlejuice,spotify:album:1iyLkKp8f8XZjOxDD2PEo9,1988,tt0094721,Beetlejuice,"Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own.",1988,en,92.0,10.627364		
